,width,SRR999253,SRR999254,SRR999255
17629;FBtr0305901,2200,42,45,36
1763;FBtr0302039,2200,255,239,244
17630;FBtr0076584,2200,11,16,11
17631;FBtr0076585,2200,709,676,696
17632;FBtr0076505,2200,4,4,6
17633;FBtr0076506,2200,54,43,49
17634;FBtr0076507,2200,71,54,57
17635;FBtr0076508,2200,71,54,57
17636;FBtr0333906,2200,10,14,20
17637;FBtr0076510,2200,153,133,143
17638;FBtr0076511,2200,317,276,268
17639;FBtr0076512,2200,108,98,86
1764;FBtr0331642,2200,255,239,244
17640;FBtr0076513,2200,155,90,95
17641;FBtr0076514,2200,155,90,95
17642;FBtr0301140,2200,155,90,95
17643;FBtr0301139,2200,155,90,95
17644;FBtr0301141,2200,207,170,182
17645;FBtr0076515,2200,207,170,182
17646;FBtr0076516,2200,207,170,182
17647;FBtr0076517,2200,624,561,499
17648;FBtr0303233,2200,5,7,4
17649;FBtr0076518,2200,3,4,4
1765;FBtr0302038,2200,146,124,157
17650;FBtr0076519,2200,361,275,287
17651;FBtr0333907,2200,361,275,287
17652;FBtr0076520,2200,49,47,44
17653;FBtr0333908,2200,49,47,44
17654;FBtr0076521,2200,1,1,0
17655;FBtr0076522,2200,0,0,2
17656;FBtr0331548,2200,0,0,1
17657;FBtr0076523,2200,2,2,1
17658;FBtr0076524,2200,162,151,149
17659;FBtr0076527,2200,88,72,67
1766;FBtr0080019,2200,91,78,87
17660;FBtr0076525,2200,88,72,67
17661;FBtr0344980,2200,88,72,67
17662;FBtr0344981,2200,88,72,67
17663;FBti0020072-RA,2200,168,143,129
17664;FBtr0076529,2200,440,402,352
17665;FBtr0340709,2200,892,687,733
17666;FBtr0076530,2200,892,687,733
17667;FBtr0100532,2200,27,28,31
17668;FBtr0076531,2200,27,28,31
17669;FBtr0100531,2200,87,77,89
1767;FBtr0304117,2200,29,20,22
17670;FBtr0309277,2200,128,111,124
17671;FBtr0309276,2200,128,111,124
17672;FBtr0309278,2200,128,111,124
17673;FBtr0309280,2200,128,111,124
17674;FBtr0331857,2200,128,111,124
17675;FBtr0344238,2200,128,111,124
17676;FBtr0344239,2200,128,111,124
17677;FBtr0344240,2200,128,111,124
17678;FBtr0344241,2200,128,111,124
17679;FBtr0344242,2200,128,111,124
1768;FBtr0080020,2200,37,26,29
17680;FBtr0309687,2200,1069,1051,1042
17681;FBtr0309688,2200,1072,1049,1043
17682;FBtr0309689,2200,1086,1054,1056
17683;FBti0020074-RA,2200,628,655,666
17684;FBtr0076429,2200,0,2,3
17685;FBtr0345853,2200,0,0,0
17686;FBtr0076430,2200,0,0,0
17687;FBtr0330340,2200,14,11,11
17688;FBtr0330341,2200,14,11,11
17689;FBtr0346866,2200,14,11,11
1769;FBtr0080021,2200,176,179,169
17690;FBtr0334765,2200,14,11,11
17691;FBtr0076434,2200,9,4,2
17692;FBtr0076435,2200,9,4,2
17693;FBtr0333882,2200,20,15,13
17694;FBtr0076432,2200,52,35,36
17695;FBtr0076433,2200,52,35,37
17696;FBtr0300290,2200,282,250,227
17697;FBtr0089490,2200,39,49,38
17698;FBtr0301773,2200,39,49,38
17699;FBtr0089491,2200,39,49,38
177;FBtr0334796,2200,128,119,103
1770;FBtr0080022,2200,176,179,169
17700;FBtr0089492,2200,39,49,38
17701;FBtr0346814,2200,39,49,38
17702;FBtr0308349,2200,38,49,38
17703;FBtr0300291,2200,148,110,148
17704;FBtr0472540,2200,148,110,148
17705;FBtr0472541,2200,148,110,148
17706;FBtr0076439,2200,74,69,74
17707;FBtr0076440,2200,1663,1328,1271
17708;FBtr0076441,2200,310,255,247
17709;FBtr0345605,2200,310,255,247
1771;FBtr0080023,2200,176,179,169
17710;FBtr0112761,2200,226,205,223
17711;FBtr0112762,2200,347,268,261
17712;FBtr0076444,2200,12,10,8
17713;FBtr0089493,2200,13,9,11
17714;FBtr0333883,2200,13,9,11
17715;FBtr0303474,2200,73,52,67
17716;FBtr0303473,2200,73,52,67
17717;FBtr0100653,2200,71,50,64
17718;FBtr0100558,2200,71,50,64
17719;FBtr0100655,2200,71,50,64
1772;FBtr0080024,2200,427,397,374
17720;FBtr0100559,2200,52,35,43
17721;FBtr0076452,2200,60,74,44
17722;FBtr0344962,2200,102,102,105
17723;FBtr0344963,2200,102,102,105
17724;FBtr0347578,2200,91,91,107
17725;FBtr0076453,2200,23,32,39
17726;FBtr0309504,2200,23,32,39
17727;FBtr0076454,2200,103,101,88
17728;FBtr0346541,2200,103,101,88
17729;FBtr0309505,2200,27,18,25
1773;FBtr0080025,2200,107,84,68
17730;FBti0020077-RA,2200,42,41,40
17731;FBtr0076455,2200,76,72,77
17732;FBtr0076456,2200,98,100,95
17733;FBtr0110863,2200,98,100,95
17734;FBtr0076457,2200,556,366,447
17735;FBtr0076458,2200,102,108,111
17736;FBtr0076459,2200,1158,909,1015
17737;FBtr0076460,2200,1158,909,1015
17738;FBtr0113322,2200,1158,909,1015
17739;FBtr0113323,2200,1158,909,1015
1774;FBtr0333489,2200,107,84,68
17740;FBtr0344237,2200,1158,909,1015
17741;FBtr0344236,2200,1158,909,1015
17742;FBtr0113324,2200,57,40,44
17743;FBtr0346940,2200,221,183,179
17744;FBti0060206-RA,2200,234,198,186
17745;FBti0060235-RA,2200,64,52,59
17746;FBtr0344978,2200,50,42,43
17747;FBtr0091930,2200,50,40,40
17748;FBtr0076461,2200,30,28,31
17749;FBtr0331582,2200,30,28,31
1775;FBtr0080026,2200,388,344,322
17750;FBtr0331583,2200,30,28,31
17751;FBtr0076462,2200,169,132,167
17752;FBtr0114371,2200,105,79,94
17753;FBtr0346920,2200,107,79,94
17754;FBtr0076463,2200,64,39,51
17755;FBtr0343555,2200,53,60,54
17756;FBtr0343556,2200,53,60,54
17757;FBtr0343559,2200,53,60,54
17758;FBtr0343557,2200,162,156,130
17759;FBtr0343558,2200,162,156,130
1776;FBti0064264-RA,2200,143,114,124
17760;FBtr0343560,2200,303,297,266
17761;FBtr0076468,2200,421,370,378
17762;FBti0020080-RA,2200,12,4,20
17763;FBtr0346921,2200,439,434,409
17764;FBtr0076375,2200,1,2,1
17765;FBti0020082-RA,2200,0,0,0
17766;FBtr0302709,2200,15,10,7
17767;FBtr0302711,2200,15,10,7
17768;FBtr0302710,2200,26,17,18
17769;FBtr0347573,2200,32,43,44
1777;FBtr0080027,2200,147,110,122
17770;FBtr0076379,2200,5,3,5
17771;FBtr0076380,2200,1377,1410,1130
17772;FBtr0347574,2200,9,10,6
17773;FBtr0076382,2200,5,5,4
17774;FBtr0345031,2200,3,5,3
17775;FBtr0076383,2200,192,177,185
17776;FBtr0076384,2200,13,5,10
17777;FBtr0076385,2200,13,5,10
17778;FBtr0076386,2200,9,1,6
17779;FBtr0333855,2200,15,7,8
1778;FBtr0301167,2200,411,339,357
17780;FBtr0076387,2200,259,334,320
17781;FBtr0076388,2200,233,331,229
17782;FBtr0076389,2200,6,4,4
17783;FBtr0091684,2200,128,138,148
17784;FBtr0076392,2200,35,23,38
17785;FBtr0076393,2200,110,90,101
17786;FBtr0076394,2200,1497,1219,1306
17787;FBtr0346825,2200,120,77,91
17788;FBtr0344820,2200,254,183,211
17789;FBtr0076395,2200,78,65,67
1779;FBtr0273339,2200,411,339,357
17790;FBtr0345603,2200,78,65,67
17791;FBtr0345604,2200,78,65,67
17792;FBtr0330098,2200,50,32,35
17793;FBtr0076396,2200,50,32,35
17794;FBtr0076398,2200,166,154,156
17795;FBtr0076399,2200,166,154,156
17796;FBtr0076400,2200,166,154,156
17797;FBtr0076401,2200,166,154,156
17798;FBtr0330097,2200,166,154,156
17799;FBtr0091797,2200,2020,1713,1737
178;FBtr0445831,2200,0,2,2
1780;FBtr0337001,2200,19,17,20
17800;FBtr0076402,2200,566,527,558
17801;FBtr0076403,2200,73,47,44
17802;FBtr0114566,2200,31,44,40
17803;FBtr0089410,2200,31,44,40
17804;FBtr0089411,2200,31,44,40
17805;FBtr0076405,2200,313,274,287
17806;FBtr0339804,2200,73,68,69
17807;FBtr0345852,2200,27,21,19
17808;FBtr0076318,2200,8,13,9
17809;FBtr0076319,2200,8,13,9
1781;FBtr0080029,2200,12,8,13
17810;FBtr0076324,2200,8,13,9
17811;FBtr0076325,2200,8,13,9
17812;FBtr0076327,2200,8,13,9
17813;FBtr0076317,2200,8,13,9
17814;FBtr0076326,2200,8,13,9
17815;FBtr0331848,2200,8,13,9
17816;FBtr0076321,2200,7,6,3
17817;FBtr0076320,2200,7,6,3
17818;FBtr0301228,2200,36,35,38
17819;FBtr0076322,2200,36,35,38
1782;FBtr0304134,2200,12,5,5
17820;FBtr0076323,2200,36,35,38
17821;FBtr0347598,2200,966,890,936
17822;FBtr0347599,2200,966,890,936
17823;FBtr0076328,2200,28,31,21
17824;FBtr0332818,2200,30,35,26
17825;FBtr0076329,2200,67,82,66
17826;FBtr0332827,2200,10,7,5
17827;FBtr0332828,2200,10,7,5
17828;FBtr0332829,2200,10,7,5
17829;FBtr0332830,2200,10,7,5
1783;FBtr0080030,2200,18,20,22
17830;FBtr0332833,2200,10,7,5
17831;FBtr0332821,2200,79,81,80
17832;FBtr0332824,2200,79,81,80
17833;FBtr0332819,2200,1,0,2
17834;FBtr0332822,2200,1,0,2
17835;FBtr0332825,2200,1,0,2
17836;FBtr0332820,2200,188,192,197
17837;FBtr0332823,2200,188,192,197
17838;FBtr0332831,2200,188,192,197
17839;FBtr0332826,2200,134,145,128
1784;FBtr0080031,2200,18,20,22
17840;FBtr0332832,2200,134,145,128
17841;FBtr0332834,2200,134,145,128
17842;FBtr0332835,2200,134,145,128
17843;FBtr0076339,2200,257,230,195
17844;FBtr0076340,2200,257,230,195
17845;FBtr0345851,2200,0,0,0
17846;FBtr0112620,2200,1,1,0
17847;FBtr0332685,2200,1,1,0
17848;FBtr0332686,2200,1,1,0
17849;FBtr0332687,2200,1,1,0
1785;FBtr0080032,2200,2,2,0
17850;FBtr0076343,2200,36,22,19
17851;FBtr0304675,2200,64,37,40
17852;FBtr0474772,2200,170,157,151
17853;FBtr0114600,2200,188,174,165
17854;FBtr0113159,2200,188,174,165
17855;FBtr0076344,2200,188,174,165
17856;FBtr0113158,2200,188,174,165
17857;FBtr0345695,2200,188,174,165
17858;FBtr0331577,2200,1,2,4
17859;FBtr0479873,2200,1,2,4
1786;FBtr0304133,2200,2,2,0
17860;FBtr0479874,2200,15,16,17
17861;FBtr0331578,2200,15,16,17
17862;FBti0020085-RA,2200,6,15,15
17863;FBtr0076347,2200,242,184,227
17864;FBtr0076348,2200,137,104,110
17865;FBtr0076349,2200,137,104,110
17866;FBtr0076350,2200,137,104,110
17867;FBtr0300238,2200,137,104,110
17868;FBtr0300239,2200,137,104,110
17869;FBtr0076351,2200,94,73,90
1787;FBtr0337002,2200,2,2,0
17870;FBtr0076352,2200,94,73,90
17871;FBtr0300237,2200,94,73,90
17872;FBtr0076353,2200,194,161,174
17873;FBtr0331536,2200,194,161,174
17874;FBtr0344949,2200,194,161,174
17875;FBtr0332665,2200,194,161,174
17876;FBtr0332666,2200,194,161,174
17877;FBtr0346941,2200,7,4,5
17878;FBtr0346942,2200,2,0,5
17879;FBtr0346943,2200,12,11,13
1788;FBtr0337003,2200,2,2,0
17880;FBtr0475134,2200,0,0,0
17881;FBtr0076295,2200,44,31,25
17882;FBtr0340688,2200,0,0,1
17883;FBtr0301227,2200,0,1,0
17884;FBtr0345693,2200,0,1,0
17885;FBtr0340689,2200,2,1,1
17886;FBtr0345847,2200,2,3,1
17887;FBtr0340690,2200,0,0,0
17888;FBtr0345402,2200,2,2,0
17889;FBtr0076297,2200,1,0,0
1789;FBtr0080033,2200,69,60,66
17890;FBtr0347128,2200,4,5,4
17891;FBtr0347129,2200,5,8,6
17892;FBtr0304225,2200,6,10,9
17893;FBtr0304226,2200,6,10,9
17894;FBtr0304227,2200,6,10,9
17895;FBtr0347136,2200,0,0,1
17896;FBtr0347137,2200,0,0,1
17897;FBtr0347138,2200,3,6,1
17898;FBtr0347139,2200,45,55,49
17899;FBtr0347140,2200,59,59,69
179;FBtr0304182,2200,0,2,2
1790;FBtr0100565,2200,101,78,94
17900;FBtr0304431,2200,123,108,121
17901;FBtr0304432,2200,125,108,125
17902;FBtr0304433,2200,128,108,129
17903;FBtr0345405,2200,1,1,0
17904;FBtr0076281,2200,1,0,0
17905;FBtr0076282,2200,1,0,0
17906;FBti0060257-RA,2200,0,0,0
17907;FBtr0076285,2200,14,14,18
17908;FBtr0076286,2200,0,0,0
17909;FBtr0334098,2200,0,0,0
1791;FBtr0304137,2200,103,90,90
17910;FBtr0334099,2200,0,0,0
17911;FBtr0475208,2200,1,0,0
17912;FBtr0305097,2200,38,22,25
17913;FBtr0305093,2200,38,22,25
17914;FBtr0076288,2200,5,13,9
17915;FBtr0305094,2200,92,55,88
17916;FBtr0113418,2200,92,55,88
17917;FBtr0113419,2200,92,55,88
17918;FBtr0473371,2200,92,55,88
17919;FBtr0305096,2200,92,55,88
1792;FBtr0337005,2200,13,11,12
17920;FBtr0305095,2200,92,55,88
17921;FBtr0332985,2200,92,55,88
17922;FBtr0474085,2200,24,36,29
17923;FBtr0112432,2200,1,0,1
17924;FBtr0076253,2200,1,2,4
17925;FBtr0300947,2200,1,2,4
17926;FBtr0334066,2200,1,2,4
17927;FBtr0114599,2200,7,8,15
17928;FBtr0076254,2200,87,90,83
17929;FBtr0076255,2200,87,90,83
1793;FBtr0337004,2200,28,23,27
17930;FBtr0076256,2200,79,91,73
17931;FBtr0076257,2200,283,237,266
17932;FBtr0076258,2200,283,237,266
17933;FBtr0076259,2200,102,104,96
17934;FBtr0076260,2200,100,66,91
17935;FBtr0331572,2200,100,66,91
17936;FBtr0113421,2200,99,104,131
17937;FBtr0076262,2200,216,166,199
17938;FBtr0076263,2200,216,166,199
17939;FBtr0076264,2200,216,166,199
1794;FBtr0080091,2200,28,23,29
17940;FBtr0331573,2200,216,166,199
17941;FBtr0331574,2200,216,166,199
17942;FBti0060292-RA,2200,15,14,20
17943;FBtr0076265,2200,181,189,190
17944;FBtr0306304,2200,3,1,1
17945;FBtr0334743,2200,3,1,1
17946;FBtr0340694,2200,3,1,2
17947;FBtr0340695,2200,1,2,1
17948;FBtr0340696,2200,0,0,0
17949;FBtr0347525,2200,0,0,0
1795;FBtr0080092,2200,90,78,78
17950;FBtr0347526,2200,0,1,0
17951;FBtr0076266,2200,2,1,1
17952;FBtr0339801,2200,2,1,1
17953;FBtr0303850,2200,1,3,3
17954;FBtr0345406,2200,2,1,0
17955;FBtr0345407,2200,1,1,1
17956;FBtr0475045,2200,0,4,3
17957;FBtr0076267,2200,47,64,49
17958;FBtr0301658,2200,301,308,337
17959;FBtr0076268,2200,76,66,82
1796;FBtr0331671,2200,90,78,78
17960;FBtr0333403,2200,203,168,166
17961;FBtr0076269,2200,203,168,166
17962;FBtr0076270,2200,1692,1390,1483
17963;FBtr0076191,2200,0,0,0
17964;FBtr0076192,2200,0,0,0
17965;FBtr0076193,2200,3,1,1
17966;FBtr0345408,2200,0,0,0
17967;FBtr0345409,2200,0,0,0
17968;FBtr0345410,2200,0,0,0
17969;FBtr0076194,2200,0,0,0
1797;FBtr0331672,2200,2,1,3
17970;FBtr0076196,2200,0,0,0
17971;FBtr0300188,2200,0,0,0
17972;FBtr0076198,2200,0,0,0
17973;FBtr0340697,2200,0,1,0
17974;FBtr0344817,2200,8,6,9
17975;FBtr0076199,2200,43,38,42
17976;FBtr0076200,2200,75,76,66
17977;FBtr0076201,2200,17,19,23
17978;FBtr0076202,2200,85,71,97
17979;FBtr0076203,2200,66,63,65
1798;FBtr0304119,2200,4,7,9
17980;FBtr0344636,2200,66,63,65
17981;FBtr0076205,2200,36,28,30
17982;FBtr0076204,2200,39,28,29
17983;FBtr0076207,2200,177,164,198
17984;FBtr0347287,2200,16,11,6
17985;FBtr0076208,2200,243,219,243
17986;FBtr0331179,2200,237,230,244
17987;FBti0060294-RA,2200,0,0,0
17988;FBti0020089-RA,2200,0,0,0
17989;FBtr0076209,2200,0,1,0
1799;FBtr0080093,2200,17,13,19
17990;FBtr0076210,2200,15,14,11
17991;FBtr0076211,2200,62,62,65
17992;FBtr0301438,2200,356,326,328
17993;FBtr0332705,2200,545,523,558
17994;FBtr0076214,2200,918,936,961
17995;FBtr0302875,2200,1142,989,1094
17996;FBtr0076216,2200,535,419,479
17997;FBtr0113422,2200,535,419,479
17998;FBtr0334096,2200,535,419,479
17999;FBtr0344833,2200,535,419,479
18;FBtr0078101,2200,148,125,141
180;FBtr0472769,2200,0,2,2
1800;FBtr0080094,2200,139,126,108
18000;FBtr0076217,2200,259,229,224
18001;FBtr0076161,2200,82,79,76
18002;FBtr0331829,2200,81,87,77
18003;FBtr0300347,2200,23,17,17
18004;FBtr0300348,2200,23,17,17
18005;FBtr0300349,2200,23,17,17
18006;FBtr0076163,2200,228,172,184
18007;FBtr0076164,2200,277,229,194
18008;FBtr0076165,2200,184,170,172
18009;FBtr0302697,2200,135,121,136
1801;FBtr0080095,2200,23,32,16
18010;FBtr0302698,2200,135,121,136
18011;FBtr0304933,2200,135,121,136
18012;FBtr0302696,2200,60,47,57
18013;FBtr0302699,2200,60,47,57
18014;FBtr0330283,2200,60,47,57
18015;FBtr0302700,2200,60,47,57
18016;FBtr0304934,2200,60,47,57
18017;FBtr0339906,2200,60,47,57
18018;FBtr0339907,2200,60,47,57
18019;FBtr0345849,2200,60,47,57
1802;FBtr0080096,2200,14,12,7
18020;FBtr0342862,2200,6,14,8
18021;FBtr0342863,2200,0,0,3
18022;FBtr0342864,2200,0,2,0
18023;FBtr0076168,2200,435,444,466
18024;FBtr0339908,2200,435,444,466
18025;FBtr0345848,2200,4,4,4
18026;FBtr0076171,2200,1,0,1
18027;FBtr0339927,2200,8,0,2
18028;FBtr0347536,2200,0,0,1
18029;FBtr0343035,2200,0,0,0
1803;FBtr0304114,2200,14,12,7
18030;FBti0020092-RA,2200,2,1,0
18031;FBtr0345411,2200,2,0,0
18032;FBtr0344308,2200,32,29,31
18033;FBtr0076172,2200,0,0,0
18034;FBtr0339928,2200,0,0,0
18035;FBtr0339929,2200,0,0,0
18036;FBtr0076173,2200,2,5,4
18037;FBtr0340698,2200,0,0,0
18038;FBtr0076174,2200,0,0,0
18039;FBtr0076175,2200,0,0,0
1804;FBtr0080098,2200,1,2,0
18040;FBtr0076176,2200,1,0,0
18041;FBtr0302359,2200,0,0,0
18042;FBtr0076090,2200,0,0,0
18043;FBtr0076091,2200,0,0,0
18044;FBtr0076093,2200,138,150,148
18045;FBtr0344910,2200,13,12,18
18046;FBtr0076094,2200,1,0,1
18047;FBtr0076095,2200,2,0,1
18048;FBti0060698-RA,2200,0,0,0
18049;FBtr0076096,2200,0,0,0
1805;FBtr0112351,2200,2,1,4
18050;FBtr0113163,2200,0,0,0
18051;FBtr0333215,2200,80,99,83
18052;FBtr0076098,2200,110,130,109
18053;FBtr0305648,2200,110,130,109
18054;FBtr0290024,2200,111,138,113
18055;FBtr0305649,2200,177,182,176
18056;FBti0020094-RA,2200,173,177,174
18057;FBtr0076100,2200,5,3,3
18058;FBtr0110884,2200,2,5,1
18059;FBtr0475139,2200,3,5,2
1806;FBtr0345756,2200,0,0,0
18060;FBtr0475047,2200,2,1,6
18061;FBtr0307115,2200,4,2,8
18062;FBtr0303851,2200,175,149,153
18063;FBtr0076102,2200,84,80,70
18064;FBtr0076103,2200,131,102,103
18065;FBtr0076104,2200,131,102,103
18066;FBtr0331544,2200,131,102,103
18067;FBtr0331545,2200,131,102,103
18068;FBtr0076105,2200,179,137,152
18069;FBtr0309670,2200,656,472,537
1807;FBtr0080099,2200,0,0,2
18070;FBtr0309669,2200,656,472,537
18071;FBtr0309671,2200,707,508,572
18072;FBtr0076106,2200,515,390,431
18073;FBtr0076107,2200,43,41,45
18074;FBtr0331530,2200,43,41,45
18075;FBtr0304420,2200,5,5,3
18076;FBtr0304421,2200,4,5,3
18077;FBtr0472717,2200,5,8,3
18078;FBtr0346935,2200,20,17,12
18079;FBtr0346936,2200,35,25,22
1808;FBtr0345637,2200,0,0,2
18080;FBtr0346937,2200,63,54,51
18081;FBtr0346938,2200,10,8,5
18082;FBtr0076108,2200,51,58,60
18083;FBtr0273362,2200,119,99,116
18084;FBtr0300100,2200,119,99,116
18085;FBtr0344966,2200,119,99,116
18086;FBtr0332762,2200,103,85,88
18087;FBtr0290309,2200,106,89,88
18088;FBtr0332763,2200,80,66,77
18089;FBtr0302271,2200,176,164,173
1809;FBtr0300805,2200,0,0,0
18090;FBtr0302272,2200,176,164,173
18091;FBtr0076114,2200,34,22,29
18092;FBtr0076115,2200,34,22,29
18093;FBti0020095-RA,2200,139,138,124
18094;FBtr0332764,2200,4,1,5
18095;FBtr0076117,2200,1,2,1
18096;FBtr0076118,2200,10,14,15
18097;FBtr0304290,2200,0,0,0
18098;FBtr0472756,2200,0,0,0
18099;FBtr0304291,2200,0,0,0
181;FBtr0304183,2200,0,2,1
1810;FBtr0339130,2200,0,0,0
18100;FBtr0076028,2200,103,77,83
18101;FBtr0332128,2200,103,77,83
18102;FBtr0076029,2200,10,5,3
18103;FBtr0076030,2200,60,73,64
18104;FBtr0332129,2200,60,73,64
18105;FBtr0076031,2200,7,5,7
18106;FBtr0076032,2200,251,264,229
18107;FBtr0345073,2200,251,264,229
18108;FBtr0113610,2200,252,267,239
18109;FBti0060732-RA,2200,34,35,30
1811;FBtr0080101,2200,0,1,0
18110;FBtr0076035,2200,2,3,14
18111;FBtr0332130,2200,1,3,11
18112;FBtr0332127,2200,4,5,7
18113;FBtr0300721,2200,4,4,6
18114;FBtr0300722,2200,4,4,6
18115;FBtr0300724,2200,4,4,6
18116;FBtr0076037,2200,9,5,3
18117;FBtr0474090,2200,8,3,2
18118;FBtr0309979,2200,0,1,3
18119;FBtr0076038,2200,5,2,5
1812;FBtr0342582,2200,0,0,0
18120;FBtr0332069,2200,5,2,5
18121;FBtr0332070,2200,3,0,1
18122;FBtr0332071,2200,3,0,1
18123;FBtr0346545,2200,7,8,7
18124;FBtr0076040,2200,10,10,9
18125;FBtr0076041,2200,8,10,10
18126;FBtr0076042,2200,1,1,1
18127;FBtr0076043,2200,0,0,1
18128;FBtr0306824,2200,0,0,0
18129;FBtr0473614,2200,0,0,0
1813;FBtr0080103,2200,0,0,0
18130;FBtr0076044,2200,0,0,0
18131;FBtr0310535,2200,0,0,0
18132;FBtr0332816,2200,0,0,0
18133;FBtr0332817,2200,0,0,0
18134;FBtr0345688,2200,0,0,0
18135;FBtr0290131,2200,0,1,0
18136;FBtr0330171,2200,0,1,0
18137;FBtr0076048,2200,3,0,1
18138;FBtr0076049,2200,123,155,136
18139;FBtr0332710,2200,123,155,136
1814;FBtr0346469,2200,0,0,0
18140;FBtr0076050,2200,48,67,64
18141;FBtr0332709,2200,48,67,64
18142;FBtr0334107,2200,12,7,11
18143;FBtr0334108,2200,4,3,3
18144;FBtr0076051,2200,4,6,11
18145;FBtr0310008,2200,9,8,12
18146;FBtr0075990,2200,1,0,1
18147;FBtr0075991,2200,8,10,11
18148;FBtr0075992,2200,90,99,84
18149;FBtr0075993,2200,87,76,91
1815;FBtr0346470,2200,0,0,0
18150;FBtr0347572,2200,87,76,91
18151;FBtr0112435,2200,0,1,0
18152;FBtr0089324,2200,223,264,185
18153;FBtr0345352,2200,223,264,185
18154;FBtr0075995,2200,3762,4097,3131
18155;FBtr0300011,2200,76,56,65
18156;FBtr0075997,2200,883,759,743
18157;FBtr0334091,2200,883,759,743
18158;FBtr0334093,2200,883,759,743
18159;FBtr0334092,2200,880,759,742
1816;FBtr0080104,2200,2,3,3
18160;FBtr0075998,2200,416,341,314
18161;FBtr0075999,2200,416,341,314
18162;FBtr0076000,2200,31,39,24
18163;FBtr0333381,2200,1,3,4
18164;FBtr0076001,2200,61,52,56
18165;FBtr0333382,2200,114,102,104
18166;FBtr0290130,2200,35,36,27
18167;FBti0063216-RA,2200,348,346,308
18168;FBti0063191-RA,2200,348,346,308
18169;FBtr0076003,2200,274,255,247
1817;FBti0064280-RA,2200,0,0,1
18170;FBtr0333383,2200,274,255,247
18171;FBtr0076004,2200,654,765,620
18172;FBtr0076005,2200,1,4,4
18173;FBti0063217-RA,2200,12,12,17
18174;FBtr0076006,2200,42,48,52
18175;FBtr0076007,2200,55,73,70
18176;FBtr0333356,2200,49,69,65
18177;FBtr0340700,2200,0,1,0
18178;FBtr0339812,2200,0,0,0
18179;FBtr0075953,2200,4,3,6
1818;FBtr0336846,2200,2,4,3
18180;FBtr0333837,2200,4,3,6
18181;FBtr0075954,2200,31,30,30
18182;FBtr0345915,2200,37,27,39
18183;FBtr0346846,2200,159,151,143
18184;FBtr0075955,2200,15,18,17
18185;FBtr0075956,2200,19,19,18
18186;FBtr0308896,2200,19,19,18
18187;FBtr0346569,2200,19,19,18
18188;FBtr0346651,2200,6,0,0
18189;FBtr0091723,2200,2,2,5
1819;FBtr0080105,2200,5,5,3
18190;FBtr0346431,2200,34,38,36
18191;FBtr0346432,2200,55,58,71
18192;FBtr0332780,2200,77,61,48
18193;FBtr0332781,2200,77,61,48
18194;FBtr0075957,2200,43,43,45
18195;FBtr0332634,2200,43,43,45
18196;FBtr0075958,2200,107,97,81
18197;FBtr0075959,2200,93,82,84
18198;FBtr0332636,2200,93,82,84
18199;FBtr0332638,2200,93,82,84
182;FBtr0445832,2200,0,3,0
1820;FBtr0344848,2200,15,19,13
18200;FBtr0332639,2200,93,82,84
18201;FBtr0332640,2200,93,82,84
18202;FBtr0332641,2200,93,82,84
18203;FBtr0332642,2200,93,82,84
18204;FBtr0332635,2200,93,82,84
18205;FBtr0332637,2200,93,82,84
18206;FBtr0075960,2200,148,155,148
18207;FBtr0331792,2200,119,125,113
18208;FBtr0300028,2200,143,143,162
18209;FBtr0112436,2200,142,139,155
1821;FBtr0080106,2200,42,29,27
18210;FBtr0075961,2200,110,114,121
18211;FBtr0309823,2200,33,31,30
18212;FBtr0309822,2200,11,15,12
18213;FBtr0075908,2200,1,3,2
18214;FBtr0300551,2200,1,3,2
18215;FBtr0075909,2200,2,3,2
18216;FBtr0344478,2200,4,1,3
18217;FBtr0344477,2200,4,1,3
18218;FBtr0340703,2200,0,2,0
18219;FBtr0340702,2200,0,0,0
1822;FBtr0345612,2200,42,29,27
18220;FBtr0075912,2200,9,5,8
18221;FBtr0075911,2200,9,5,8
18222;FBtr0330077,2200,9,5,8
18223;FBtr0075913,2200,30,25,27
18224;FBtr0075914,2200,30,25,27
18225;FBtr0331553,2200,116,117,105
18226;FBtr0075915,2200,110,112,97
18227;FBtr0301047,2200,110,112,97
18228;FBtr0075917,2200,95,90,74
18229;FBti0063219-RA,2200,142,115,130
1823;FBtr0336847,2200,24,16,18
18230;FBtr0075918,2200,156,123,141
18231;FBtr0075919,2200,281,273,225
18232;FBtr0331554,2200,257,252,202
18233;FBtr0075920,2200,174,186,156
18234;FBtr0075921,2200,174,186,156
18235;FBtr0273390,2200,123,107,116
18236;FBtr0075923,2200,0,0,0
18237;FBtr0075924,2200,0,0,1
18238;FBtr0302980,2200,91,58,68
18239;FBtr0302982,2200,91,58,68
1824;FBtr0080107,2200,32,20,23
18240;FBtr0344221,2200,91,58,68
18241;FBtr0302981,2200,32,25,19
18242;FBtr0075927,2200,317,251,259
18243;FBtr0075928,2200,317,251,259
18244;FBtr0075929,2200,317,251,259
18245;FBtr0332043,2200,317,251,259
18246;FBtr0332044,2200,317,251,259
18247;FBtr0114506,2200,326,265,272
18248;FBtr0075931,2200,112,103,124
18249;FBtr0301717,2200,193,190,186
1825;FBtr0336848,2200,32,20,23
18250;FBtr0304053,2200,193,190,186
18251;FBtr0332048,2200,253,215,233
18252;FBtr0273240,2200,253,215,233
