,width,SRR999253,SRR999254,SRR999255
8125;NM_142111.2,2200,187,180,153
8126;NR_133395.1,2200,42,41,29
8127;NR_133396.1,2200,5,7,4
8128;NM_142114.3,2200,11,11,8
8129;NM_142115.2,2200,0,0,0
813;NM_001272270.1,2200,13,11,8
8130;NM_142116.2,2200,2,1,0
8131;NR_074015.1,2200,1049,975,991
8132;NM_001104322.2,2200,23,22,24
8133;NM_169588.2,2200,5,5,5
8134;NM_169589.2,2200,16,15,22
8135;NM_001275642.2,2200,11,17,19
8136;NM_001275643.1,2200,10,12,20
8137;NM_001275644.1,2200,112,105,100
8138;NM_142119.3,2200,112,105,100
8139;NM_169590.2,2200,20,27,27
814;NM_001272267.1,2200,5,4,7
8140;NM_169592.3,2200,287,234,250
8141;NM_079628.4,2200,289,235,250
8142;NM_169593.3,2200,289,235,250
8143;NM_001275647.1,2200,289,235,250
8144;NM_169594.3,2200,0,0,1
8145;NM_142123.3,2200,88,94,91
8146;NM_142124.4,2200,174,146,158
8147;NM_169595.3,2200,174,146,158
8148;NM_142126.2,2200,35,32,32
8149;NM_001260178.2,2200,735,644,630
815;NM_001258576.1,2200,29,17,20
8150;NM_001260176.2,2200,735,644,630
8151;NM_142132.4,2200,735,644,630
8152;NM_001104323.3,2200,15,27,13
8153;NM_001260177.2,2200,15,27,13
8154;NM_001260179.2,2200,15,27,13
8155;NM_206488.2,2200,27,29,21
8156;NM_142133.4,2200,322,291,281
8157;NM_142134.2,2200,17,15,21
8158;NM_142135.4,2200,14,11,6
8159;NM_142139.1,2200,6,2,1
816;NM_001258577.1,2200,29,17,20
8160;NM_142141.3,2200,2,5,3
8161;NM_169605.3,2200,2,5,3
8162;NM_206490.3,2200,2,5,3
8163;NM_206491.3,2200,73,48,53
8164;NM_206492.3,2200,73,48,53
8165;NM_142144.3,2200,345,348,343
8166;NM_169607.2,2200,345,348,343
8167;NM_142146.3,2200,79,66,62
8168;NM_142148.4,2200,28,25,23
8169;NR_133400.1,2200,0,0,0
817;NM_166958.2,2200,4,8,7
8170;NM_142151.2,2200,8,5,3
8171;NM_001300402.1,2200,8,5,3
8172;NM_142152.2,2200,1,0,0
8173;NM_142153.3,2200,0,0,0
8174;NR_125165.1,2200,0,0,1
8175;NM_142163.3,2200,399,319,315
8176;NM_142164.4,2200,376,315,302
8177;NM_001043246.4,2200,1,1,3
8178;NM_001260186.2,2200,20,30,19
8179;NM_169616.4,2200,20,30,19
818;NM_001258581.2,2200,96,126,98
8180;NM_001170143.2,2200,40,31,44
8181;NM_142169.4,2200,40,31,44
8182;NM_001170144.2,2200,42,36,44
8183;NM_170649.2,2200,42,36,44
8184;NM_001170145.2,2200,42,36,44
8185;NM_169620.2,2200,192,196,174
8186;NM_142171.4,2200,175,103,90
8187;NM_142173.2,2200,63,62,37
8188;NM_142175.3,2200,95,68,92
8189;NA,2200,161,120,138
819;NM_057511.4,2200,96,126,98
8190;NR_144678.1,2200,161,120,138
8191;NA,2200,164,122,140
8192;NM_001170146.2,2200,189,191,198
8193;NM_079630.4,2200,189,191,198
8194;NM_169624.3,2200,57,50,54
8195;NM_079631.4,2200,59,54,57
8196;NM_001104328.2,2200,88,76,82
8197;NM_079632.6,2200,709,594,615
8198;NM_001275657.1,2200,711,598,615
8199;NM_169626.2,2200,709,601,615
82;NM_143670.5,2200,778,697,668
820;NM_130692.4,2200,23,22,22
8200;NM_176502.2,2200,709,601,615
8201;NM_169627.2,2200,710,602,615
8202;NM_169625.2,2200,970,825,866
8203;NM_176503.2,2200,1031,901,932
8204;NM_142180.4,2200,13,21,26
8205;NM_001043248.2,2200,13,21,26
8206;NM_001260189.2,2200,13,21,26
8207;NM_142181.3,2200,73,70,66
8208;NM_079634.3,2200,347,307,319
8209;NM_142183.3,2200,106,95,90
821;NM_001297908.1,2200,19,11,17
8210;NM_142184.2,2200,184,149,148
8211;NM_001382175.1,2200,162,145,133
8212;NM_169635.3,2200,150,140,132
8213;NM_001260190.1,2200,221,210,200
8214;NM_169637.4,2200,221,210,200
8215;NM_206495.2,2200,221,210,200
8216;NM_206494.3,2200,221,210,200
8217;NM_001170148.2,2200,221,210,200
8218;NM_001275662.1,2200,221,210,200
8219;NM_169633.5,2200,221,210,200
822;NM_166960.3,2200,59,43,46
8220;NM_169634.3,2200,221,210,200
8221;NM_169636.3,2200,221,210,200
8222;NM_169638.4,2200,221,210,200
8223;NM_169639.3,2200,516,469,509
8224;NM_169640.4,2200,53,38,41
8225;NM_169641.4,2200,53,38,41
8226;NM_079636.4,2200,119,119,145
8227;NM_001260191.1,2200,122,121,149
8228;NM_001275661.1,2200,122,121,149
8229;NM_079637.5,2200,233,208,228
823;NM_001272274.1,2200,59,43,46
8230;NM_169645.4,2200,230,206,224
8231;NM_001275664.1,2200,183,172,185
8232;NM_001275663.1,2200,188,182,183
8233;NM_169644.2,2200,188,182,183
8234;NM_001300408.1,2200,605,522,509
8235;NM_001144585.2,2200,927,957,1022
8236;NM_142187.3,2200,927,957,1022
8237;NM_001275665.1,2200,141,114,127
8238;NM_001275666.1,2200,123,93,114
8239;NM_143722.3,2200,123,93,114
824;NM_166959.2,2200,59,43,46
8240;NM_001275667.1,2200,123,93,114
8241;NM_001275668.1,2200,77,59,59
8242;NM_079638.3,2200,77,59,59
8243;NM_079639.5,2200,93,95,80
8244;NM_142190.3,2200,151,140,142
8245;NM_079641.3,2200,191,169,145
8246;NM_001275670.1,2200,191,169,145
8247;NM_142192.4,2200,400,328,320
8248;NM_001202294.1,2200,189,159,206
8249;NM_169648.3,2200,189,159,206
825;NM_166963.2,2200,59,43,46
8250;NM_142194.3,2200,69,55,60
8251;NM_142196.3,2200,115,108,111
8252;NM_169649.2,2200,115,108,111
8253;NM_169650.3,2200,110,117,124
8254;NM_142197.5,2200,110,117,124
8255;NM_142202.3,2200,70,79,66
8256;NM_001170149.3,2200,434,386,389
8257;NM_001202297.3,2200,434,386,389
8258;NM_001275672.2,2200,434,386,389
8259;NM_001275673.2,2200,434,386,389
826;NM_057307.2,2200,5,2,5
8260;NM_169653.4,2200,434,386,389
8261;NM_169654.4,2200,434,386,389
8262;NM_001202298.3,2200,434,386,389
8263;NM_001316579.1,2200,434,386,389
8264;NM_169652.5,2200,434,386,389
8265;NR_133402.1,2200,842,844,899
8266;NM_169657.3,2200,13,18,17
8267;NM_142209.3,2200,121,128,150
8268;NM_169658.3,2200,121,128,150
8269;NM_001300410.1,2200,77,69,81
827;NM_057369.4,2200,13,5,4
8270;NM_079643.2,2200,6,8,6
8271;NM_142213.2,2200,0,1,0
8272;NM_079644.3,2200,361,304,313
8273;NM_142215.3,2200,898,762,754
8274;NM_142216.3,2200,33,23,21
8275;NM_001260192.1,2200,0,0,2
8276;NM_001260193.1,2200,0,0,3
8277;NM_176504.2,2200,10,5,5
8278;NM_001275680.1,2200,10,5,5
8279;NR_074016.1,2200,15,12,12
828;NM_166961.2,2200,48,66,72
8280;NM_001275681.1,2200,0,0,0
8281;NM_169666.2,2200,0,0,0
8282;NM_142224.2,2200,12,6,5
8283;NM_001275682.1,2200,12,6,5
8284;NR_125167.1,2200,71,51,42
8285;NR_125168.1,2200,26,15,14
8286;NM_142225.3,2200,7,6,4
8287;NM_001104337.2,2200,0,0,0
8288;NM_142226.1,2200,0,0,0
8289;NM_001300411.1,2200,0,0,0
829;NM_166962.2,2200,48,66,72
8290;NM_142227.2,2200,0,0,0
8291;NM_142229.4,2200,1,0,0
8292;NM_142230.2,2200,0,0,0
8293;NM_142231.2,2200,29,31,29
8294;NM_142232.2,2200,142,147,148
8295;NM_142234.2,2200,46,36,43
8296;NM_001275683.1,2200,46,36,43
8297;NM_001170150.3,2200,110,85,87
8298;NM_001260194.2,2200,110,85,87
8299;NM_001260196.2,2200,110,85,87
83;NM_166770.2,2200,778,697,668
830;NM_166964.2,2200,48,66,72
8300;NM_169672.4,2200,110,85,87
8301;NM_001170151.3,2200,110,85,87
8302;NM_001170152.2,2200,110,85,87
8303;NM_001170153.3,2200,110,85,87
8304;NM_001260195.2,2200,110,85,87
8305;NM_001260197.2,2200,110,85,87
8306;NM_142235.4,2200,110,85,87
8307;NM_169673.3,2200,110,85,87
8308;NM_001275684.1,2200,110,85,87
8309;NM_142236.2,2200,305,299,316
831;NM_166965.2,2200,48,66,72
8310;NM_142237.3,2200,38,43,35
8311;NM_001275685.1,2200,17,23,14
8312;NM_001300412.1,2200,25,30,24
8313;NM_142238.3,2200,146,129,161
8314;NM_142241.2,2200,10,4,6
8315;NM_169675.3,2200,10,4,6
8316;NM_057393.4,2200,845,771,727
8317;NM_142244.2,2200,213,155,134
8318;NM_142247.1,2200,54,56,60
8319;NM_169677.1,2200,54,56,60
832;NM_001272272.1,2200,48,66,72
8320;NA,2200,1,2,5
8321;NM_142251.4,2200,8,8,6
8322;NM_142255.3,2200,9,6,10
8323;NM_001275687.2,2200,3,2,3
8324;NM_001104340.3,2200,4,3,4
8325;NM_001300420.1,2200,80,55,71
8326;NM_079646.4,2200,80,55,67
8327;NM_001300421.1,2200,129,95,96
8328;NM_001370053.1,2200,129,95,96
8329;NM_169688.3,2200,129,95,96
833;NM_166968.3,2200,48,66,72
8330;NM_001275688.1,2200,132,99,103
8331;NM_001370054.1,2200,132,99,103
8332;NM_079647.4,2200,132,99,103
8333;NM_169684.3,2200,132,99,103
8334;NM_169685.3,2200,132,99,103
8335;NM_169686.3,2200,132,99,103
8336;NM_169687.3,2200,132,99,103
8337;NM_169689.3,2200,132,99,103
8338;NM_169690.3,2200,132,99,103
8339;NM_001202299.2,2200,950,955,915
834;NM_001272273.1,2200,42,47,40
8340;NM_142258.4,2200,950,955,915
8341;NM_079648.4,2200,124,145,107
8342;NM_169693.2,2200,114,130,125
8343;NM_001300422.1,2200,7,5,2
8344;NM_001032019.3,2200,5,1,5
8345;NM_001260199.2,2200,5,1,5
8346;NM_001275690.1,2200,5,1,5
8347;NR_074017.1,2200,6,3,7
8348;NM_001275689.1,2200,2,3,6
8349;NM_169694.3,2200,34,29,30
835;NM_166966.3,2200,162,216,175
8350;NM_169696.3,2200,34,29,30
8351;NM_001382083.1,2200,9,13,18
8352;NM_001202302.1,2200,0,0,0
8353;NM_001202303.1,2200,0,0,0
8354;NM_142259.4,2200,0,0,0
8355;NM_001275692.2,2200,1,1,0
8356;NM_169697.3,2200,1,3,0
8357;NM_057337.3,2200,0,0,0
8358;NM_001275691.2,2200,0,0,0
8359;NM_142261.3,2200,0,0,1
836;NM_166967.2,2200,183,224,190
8360;NM_142263.4,2200,71,66,63
8361;NM_001170156.2,2200,76,63,60
8362;NM_001260200.2,2200,76,63,60
8363;NM_001260201.2,2200,76,63,60
8364;NM_169698.3,2200,76,63,60
8365;NM_001260202.1,2200,91,80,84
8366;NM_001300423.1,2200,23,20,32
8367;NM_142265.3,2200,56,51,29
8368;NM_169705.2,2200,141,148,169
8369;NM_169706.2,2200,141,148,169
837;NM_166969.2,2200,79,90,85
8370;NM_169707.2,2200,141,148,169
8371;NM_001300425.1,2200,141,148,169
8372;NM_001300424.1,2200,74,64,80
8373;NM_001300426.1,2200,1,0,0
8374;NM_057361.4,2200,3,0,2
8375;NM_142267.3,2200,661,572,619
8376;NM_001300428.1,2200,661,572,619
8377;NM_001104342.4,2200,2,0,1
8378;NM_001260203.1,2200,17,20,24
8379;NM_001260205.1,2200,17,20,24
838;NM_166970.2,2200,54,58,59
8380;NM_142268.2,2200,17,20,24
8381;NM_001260204.1,2200,17,20,24
8382;NM_001104343.2,2200,305,267,284
8383;NM_142269.3,2200,305,267,284
8384;NM_001038967.2,2200,69,57,57
8385;NM_142270.2,2200,69,57,57
8386;NM_079654.3,2200,512,410,453
8387;NM_001300432.1,2200,7,5,7
8388;NM_169708.2,2200,80,81,72
8389;NM_001300433.1,2200,80,81,72
839;NM_080322.3,2200,50,47,52
8390;NR_125175.1,2200,3,6,4
8391;NR_125177.1,2200,2,5,5
8392;NR_125178.1,2200,1,0,0
8393;NR_125179.1,2200,1,0,0
8394;NR_125180.1,2200,0,1,0
8395;NR_125181.1,2200,3,3,2
8396;NR_125182.1,2200,3,3,2
8397;NM_080255.3,2200,7,3,5
8398;NM_169709.2,2200,28,23,20
8399;NM_079655.4,2200,120,104,125
84;NM_166771.2,2200,778,697,668
840;NM_166971.2,2200,106,98,119
8400;NM_142272.2,2200,33,31,40
8401;NM_001275695.1,2200,24,27,32
8402;NM_169713.5,2200,24,27,32
8403;NM_001014628.3,2200,106,104,117
8404;NM_001014626.4,2200,106,104,117
8405;NM_001170157.2,2200,106,104,117
8406;NM_001260208.2,2200,106,104,117
8407;NM_001260209.2,2200,106,104,117
8408;NM_169712.4,2200,106,104,117
8409;NM_176506.4,2200,106,104,117
841;NR_133507.1,2200,0,0,0
8410;NM_001275696.1,2200,106,104,117
8411;NM_001382190.1,2200,30,39,39
8412;NM_001382191.1,2200,30,39,39
8413;NM_080202.6,2200,30,39,39
8414;NM_001382189.1,2200,30,39,39
8415;NM_169711.5,2200,30,39,39
8416;NM_001014627.2,2200,21,15,11
8417;NM_080499.3,2200,208,213,208
8418;NA,2200,4,2,3
8419;NA,2200,4,2,3
842;NM_080323.4,2200,14,8,10
8420;NM_001275699.1,2200,4,2,6
8421;NM_142274.2,2200,4,4,7
8422;NM_142275.3,2200,7,3,5
8423;NM_142276.4,2200,5,8,7
8424;NM_142277.3,2200,463,371,402
8425;NM_058097.6,2200,95,92,73
8426;NR_125184.1,2200,0,0,0
8427;NR_125185.2,2200,0,0,0
8428;NR_167792.1,2200,0,0,0
8429;NM_001275702.1,2200,0,0,0
843;NM_001272275.1,2200,14,8,10
8430;NM_001170159.1,2200,0,0,0
8431;NM_001275703.1,2200,0,0,0
8432;NM_169717.2,2200,0,0,0
8433;NA,2200,1,0,0
8434;NM_001275704.1,2200,1,0,0
8435;NM_001275705.1,2200,1,0,0
8436;NM_142283.4,2200,15,22,29
8437;NM_142284.4,2200,128,130,158
8438;NM_169718.3,2200,128,130,158
8439;NM_001275708.1,2200,232,178,166
844;NR_123782.1,2200,14,8,10
8440;NM_142287.2,2200,232,172,159
8441;NM_001043252.3,2200,158,149,164
8442;NM_142290.3,2200,11,15,13
8443;NM_001275710.1,2200,48,59,41
8444;NM_058094.5,2200,48,59,41
8445;NM_001043254.2,2200,82,43,48
8446;NM_001043253.1,2200,56,28,36
8447;NM_142294.4,2200,5,5,8
8448;NM_001043255.2,2200,22,18,19
8449;NM_169721.2,2200,28,19,19
845;NM_001272281.1,2200,20,20,15
8450;NM_001144590.3,2200,39,36,43
8451;NM_001144591.3,2200,39,36,43
8452;NM_001144589.3,2200,39,36,43
8453;NM_001144592.3,2200,39,36,43
8454;NM_001170160.2,2200,39,36,43
8455;NM_001202305.2,2200,39,36,43
8456;NM_001202306.2,2200,39,36,43
8457;NM_001260212.2,2200,39,36,43
8458;NM_001260213.2,2200,39,36,43
8459;NM_001260214.2,2200,39,36,43
846;NM_130702.3,2200,20,20,15
8460;NM_001275711.1,2200,39,36,43
8461;NM_001275712.1,2200,39,36,43
8462;NM_142303.4,2200,179,204,207
8463;NM_142305.2,2200,16,11,8
8464;NM_001275713.1,2200,0,1,0
8465;NM_001275714.1,2200,6,7,5
8466;NM_080493.3,2200,6,7,5
8467;NM_142309.2,2200,223,220,185
8468;NM_142310.2,2200,0,0,1
8469;NR_048409.1,2200,1,0,1
847;NM_001272283.1,2200,197,175,179
8470;NA,2200,1,0,1
8471;NA,2200,1,0,1
8472;NM_142311.4,2200,0,0,0
8473;NM_001104344.2,2200,138,145,148
8474;NM_169724.2,2200,138,145,148
8475;NM_001144594.2,2200,138,145,148
8476;NM_001275716.1,2200,138,145,148
8477;NM_169725.2,2200,145,146,155
8478;NM_169726.2,2200,145,146,155
8479;NM_001144593.2,2200,145,146,155
848;NM_130706.3,2200,197,175,179
8480;NM_080492.3,2200,7241,6974,6990
8481;NM_001275717.1,2200,7241,6974,6990
8482;NM_142313.3,2200,85,85,76
8483;NM_001275718.1,2200,133,130,113
8484;NM_001202307.2,2200,29,58,45
8485;NM_001202308.2,2200,29,58,45
8486;NM_142315.4,2200,29,58,45
8487;NM_169727.2,2200,29,58,45
8488;NR_125186.1,2200,0,0,0
8489;NM_080484.3,2200,0,0,0
849;NM_001272284.2,2200,123,103,127
8490;NR_125187.1,2200,0,0,0
8491;NR_125188.1,2200,0,0,0
8492;NR_002036.3,2200,1,0,0
8493;NR_002037.3,2200,1,0,0
8494;NR_125189.1,2200,1,0,0
8495;NR_125190.1,2200,1,0,0
8496;NR_048416.1,2200,0,0,0
8497;NA,2200,0,0,0
8498;NA,2200,0,0,0
8499;NR_048422.1,2200,0,0,0
85;NM_143671.3,2200,95,83,86
850;NM_001272285.2,2200,123,103,127
8500;NR_133409.1,2200,0,0,0
8501;NM_142321.2,2200,0,0,0
8502;NM_080278.3,2200,54,53,52
8503;NM_001275721.1,2200,54,53,52
8504;NR_125192.1,2200,119,113,130
8505;NM_169737.3,2200,53,50,54
8506;NM_142325.3,2200,127,131,108
8507;NM_142327.3,2200,123,107,95
8508;NM_001275724.1,2200,123,107,95
8509;NM_142328.4,2200,332,277,254
851;NM_130708.4,2200,123,103,127
8510;NM_001260217.2,2200,114,88,82
8511;NM_001275725.1,2200,21,14,23
8512;NM_206501.3,2200,21,14,23
8513;NM_001170162.2,2200,45,40,48
8514;NM_142330.3,2200,200,146,147
8515;NM_001260218.2,2200,5,7,4
8516;NM_169739.3,2200,5,7,4
8517;NM_142333.3,2200,29,28,28
8518;NM_142335.3,2200,93,79,76
8519;NM_001300440.1,2200,93,79,76
852;NM_001272286.1,2200,123,103,127
8520;NM_001014629.2,2200,28,23,23
8521;NM_001382177.1,2200,28,23,23
8522;NM_057912.4,2200,28,23,23
8523;NM_169740.2,2200,73,63,68
8524;NM_079658.4,2200,129,90,105
8525;NM_142338.3,2200,48,45,42
8526;NM_001260219.1,2200,43,36,32
8527;NM_169745.3,2200,12,14,7
8528;NM_142339.3,2200,293,249,237
8529;NM_142340.4,2200,201,191,194
853;NM_001272287.1,2200,123,103,127
8530;NM_001104347.2,2200,58,40,55
8531;NM_001202310.2,2200,6,2,0
8532;NM_001300441.1,2200,6,2,0
8533;NM_001300442.1,2200,9,11,8
8534;NM_001104348.2,2200,2,3,1
8535;NM_142342.4,2200,0,0,0
8536;NM_001144596.3,2200,0,0,0
8537;NM_169751.3,2200,0,0,0
8538;NM_142346.3,2200,0,0,0
8539;NM_142347.3,2200,0,0,1
854;NM_130711.3,2200,42,53,41
8540;NM_142348.2,2200,1,0,0
8541;NM_142351.4,2200,84,75,66
8542;NM_142352.2,2200,85,73,71
8543;NM_142353.3,2200,33,29,30
8544;NM_001275732.1,2200,33,29,30
8545;NM_001300445.1,2200,41,35,40
8546;NM_142358.3,2200,0,1,0
8547;NM_169754.3,2200,0,1,0
8548;NR_048424.1,2200,0,0,0
8549;NM_001260220.1,2200,5,0,5
855;NM_166977.2,2200,41,53,40
8550;NM_001260221.1,2200,5,0,5
8551;NM_001275734.2,2200,50,44,48
8552;NM_142361.5,2200,50,44,48
8553;NM_142362.4,2200,246,219,254
8554;NM_001275737.1,2200,0,0,0
8555;NM_001202313.1,2200,0,0,1
8556;NM_142364.3,2200,1,0,1
8557;NM_142365.2,2200,1,0,0
8558;NM_142366.2,2200,0,0,0
8559;NM_001038971.3,2200,5,6,6
856;NM_001144679.2,2200,6,8,10
8560;NM_001202314.2,2200,10,12,14
8561;NM_142367.3,2200,0,0,1
8562;NM_206503.2,2200,1,0,0
8563;NM_001202315.2,2200,0,0,0
8564;NM_001202316.2,2200,0,0,0
8565;NM_142370.2,2200,5,4,9
8566;NR_133411.1,2200,0,1,2
8567;NR_133412.1,2200,1,0,0
8568;NM_001275741.1,2200,239,191,202
8569;NM_001275742.1,2200,227,186,198
857;NM_001042795.3,2200,13,4,8
8570;NM_142375.3,2200,165,140,151
8571;NM_169762.1,2200,165,140,151
8572;NM_001275743.2,2200,57,48,49
8573;NM_001275744.1,2200,57,48,49
8574;NM_079915.3,2200,57,48,49
8575;NM_001275745.1,2200,5,9,4
8576;NM_169763.3,2200,5,9,4
8577;NM_001300447.1,2200,5,9,4
8578;NM_169764.3,2200,0,1,0
8579;NM_079664.2,2200,0,0,0
858;NM_079961.4,2200,39,22,16
8580;NM_001170166.1,2200,0,0,0
8581;NM_001316519.1,2200,0,0,0
8582;NM_001260224.2,2200,3,8,10
8583;NM_079665.4,2200,3,8,10
8584;NM_142379.4,2200,36,38,42
8585;NM_001104358.2,2200,12,12,11
8586;NM_001300448.1,2200,3,2,1
8587;NM_142380.4,2200,3,2,1
8588;NA,2200,0,1,0
8589;NM_142382.3,2200,1,0,0
859;NM_166982.2,2200,39,22,16
8590;NA,2200,2,1,0
8591;NA,2200,2,1,0
8592;NA,2200,1,0,0
8593;NM_079667.3,2200,3,1,0
8594;NM_142384.2,2200,9,3,3
8595;NM_001300449.1,2200,1,2,1
8596;NA,2200,1,1,1
8597;NR_125198.1,2200,3,6,3
8598;NR_125199.1,2200,4,7,3
8599;NM_001260225.1,2200,7,2,7
86;NM_166773.2,2200,95,83,86
860;NM_130714.2,2200,33,34,27
8600;NA,2200,9,2,8
8601;NA,2200,13,3,7
8602;NM_001275746.1,2200,14,14,11
8603;NM_142385.3,2200,14,14,11
8604;NM_001275747.1,2200,14,14,11
8605;NM_001300450.1,2200,14,14,11
8606;NA,2200,10,11,11
8607;NM_001382125.1,2200,38,24,17
8608;NA,2200,41,27,19
8609;NM_001275748.1,2200,162,166,147
861;NM_001169180.1,2200,65,71,55
8610;NM_142387.3,2200,162,166,147
8611;NM_142389.3,2200,24,27,37
8612;NM_169773.3,2200,56,41,53
8613;NR_133414.1,2200,85,77,82
8614;NR_133415.1,2200,16,14,19
8615;NM_142391.5,2200,55,58,52
8616;NM_079669.3,2200,5,5,3
8617;NM_169777.2,2200,5,5,3
8618;NM_142393.3,2200,75,62,76
8619;NM_001275754.2,2200,0,1,1
862;NM_001169183.2,2200,38,34,44
8620;NM_001300451.1,2200,0,1,1
8621;NM_001275753.1,2200,7,5,3
8622;NM_142394.2,2200,7,5,4
8623;NM_001260229.2,2200,8,11,10
8624;NM_142398.4,2200,8,11,10
8625;NM_001275757.1,2200,154,118,112
8626;NM_169780.5,2200,154,118,112
8627;NM_176509.4,2200,154,118,112
8628;NM_176510.5,2200,154,118,112
8629;NM_176511.3,2200,154,118,112
863;NM_166984.3,2200,38,34,44
8630;NM_142411.1,2200,206,210,192
8631;NM_001260244.1,2200,205,209,191
8632;NM_001260245.1,2200,116,104,112
8633;NM_169781.4,2200,43,53,45
8634;NM_001014631.3,2200,43,53,45
8635;NM_001275761.1,2200,14,10,8
8636;NM_001275762.1,2200,14,10,8
8637;NM_169782.3,2200,14,10,8
8638;NM_001170169.3,2200,14,10,8
8639;NM_001275760.1,2200,128,133,128
864;NM_001169181.3,2200,38,34,44
8640;NM_001275763.1,2200,128,133,128
8641;NM_080105.4,2200,128,133,128
8642;NM_169783.4,2200,128,133,128
8643;NM_001014632.4,2200,128,133,128
8644;NM_001275759.1,2200,128,133,128
8645;NM_142415.3,2200,356,342,327
8646;NM_142416.4,2200,224,210,209
8647;NM_142417.1,2200,73,71,75
8648;NM_142418.2,2200,0,0,0
8649;NM_001275764.1,2200,1,0,0
865;NM_001169182.3,2200,38,34,44
8650;NM_079671.2,2200,1,0,0
8651;NA,2200,0,5,1
8652;NA,2200,0,4,1
8653;NM_001170172.2,2200,13,15,7
8654;NM_169786.3,2200,13,15,7
8655;NM_001300455.1,2200,13,15,7
8656;NM_142419.2,2200,1,0,0
8657;NR_125202.1,2200,0,0,0
8658;NM_142420.2,2200,1,0,0
8659;NM_079672.3,2200,96,105,102
866;NM_001258583.2,2200,38,34,44
8660;NM_001144600.2,2200,692,613,598
8661;NM_142424.3,2200,692,613,598
8662;NM_169787.2,2200,692,613,598
8663;NM_001144599.2,2200,692,613,598
8664;NM_001144598.3,2200,692,613,598
8665;NM_001275765.1,2200,692,613,598
8666;NM_001275766.1,2200,692,613,598
8667;NM_001260247.1,2200,447,394,385
8668;NM_001260248.1,2200,447,394,385
8669;NM_001260250.1,2200,253,228,216
867;NM_130715.4,2200,57,69,66
8670;NM_001260249.1,2200,157,131,135
8671;NM_169788.1,2200,252,217,251
8672;NM_169790.1,2200,79,65,79
8673;NM_169789.2,2200,79,65,79
8674;NM_142427.4,2200,5,5,5
8675;NM_001275768.1,2200,9,10,11
8676;NM_142429.3,2200,152,107,135
8677;NM_001275770.1,2200,155,146,165
8678;NM_142432.3,2200,157,144,166
8679;NM_001275771.1,2200,15,15,19
868;NM_166983.3,2200,57,69,66
8680;NM_142433.2,2200,75,58,51
8681;NM_142434.3,2200,94,59,72
8682;NM_142437.3,2200,58,60,56
8683;NM_142439.3,2200,463,431,432
8684;NM_057678.5,2200,12,20,15
8685;NM_169797.3,2200,73,72,62
8686;NM_169798.3,2200,73,72,62
8687;NM_169796.2,2200,434,401,386
8688;NM_169799.2,2200,434,401,386
8689;NM_142441.3,2200,1730,1710,1765
869;NM_001258584.2,2200,57,69,66
8690;NM_001144601.2,2200,70,58,56
8691;NM_169801.2,2200,70,58,56
8692;NM_142444.2,2200,1,3,2
8693;NM_079989.2,2200,242,214,164
8694;NM_206509.1,2200,242,214,164
8695;NM_001300457.1,2200,354,307,245
8696;NM_142448.4,2200,1581,1454,1448
8697;NM_058008.4,2200,200,183,156
8698;NR_125204.1,2200,44,38,27
8699;NM_142457.3,2200,25,23,18
87;NM_166774.3,2200,46,52,48
870;NM_001297913.1,2200,57,69,66
8700;NM_142459.4,2200,16,14,14
8701;NR_144647.1,2200,51,60,80
8702;NR_125205.1,2200,13,15,17
8703;NM_142462.3,2200,2,0,1
8704;NM_001275780.1,2200,17,15,12
8705;NM_001144603.2,2200,49,39,53
8706;NM_169814.3,2200,244,188,227
8707;NM_169812.3,2200,224,163,205
8708;NM_169813.3,2200,224,163,205
8709;NM_169811.3,2200,212,156,191
871;NR_123783.1,2200,725,707,738
8710;NM_001275781.1,2200,52,32,28
8711;NM_142467.4,2200,52,32,28
8712;NM_142471.3,2200,0,0,0
8713;NM_001144605.2,2200,36,35,38
8714;NM_057960.4,2200,36,35,38
8715;NM_001300466.1,2200,36,35,38
8716;NM_142472.4,2200,36,35,38
8717;NM_001316520.1,2200,9,25,15
8718;NM_001316521.1,2200,35,39,40
8719;NM_169823.2,2200,42,56,52
872;NM_001169184.2,2200,93,81,78
8720;NM_001300465.1,2200,42,56,52
8721;NM_001144606.1,2200,59,60,61
8722;NM_001144607.2,2200,59,60,61
8723;NM_001144604.1,2200,423,443,408
8724;NM_142478.3,2200,163,173,163
8725;NM_169825.2,2200,66,46,42
8726;NM_142475.2,2200,66,45,41
8727;NM_169824.3,2200,66,45,41
8728;NM_058105.5,2200,101,102,98
8729;NM_142482.4,2200,49,41,56
873;NM_001272292.1,2200,93,81,78
8730;NM_169827.2,2200,88,74,96
8731;NM_169828.3,2200,15,14,12
8732;NM_142483.3,2200,81,60,64
8733;NM_169829.2,2200,81,60,64
8734;NM_169830.2,2200,23,20,21
8735;NM_142485.3,2200,62,65,61
8736;NM_001347797.1,2200,69,76,78
8737;NM_142486.3,2200,69,76,78
8738;NM_169832.2,2200,69,76,78
8739;NM_001104360.3,2200,0,0,0
874;NM_001144682.2,2200,93,81,78
8740;NM_001316580.1,2200,0,0,0
8741;NM_057790.5,2200,115,128,129
8742;NM_206517.2,2200,115,128,129
8743;NM_057656.3,2200,115,128,129
8744;NR_133417.1,2200,1317,1246,1221
8745;NM_142492.4,2200,781,680,703
